gene_symbol,average_fpkm_con,average_fpkm_p,average_tpm_con,average_tpm_p,fold_change,log2FC,expression_status
TSHZ2,0.046666667,0.07,0.093333333,0.15,1.4999999892857145,0.5849624904161919,Below fold-change threshold
MITF,4.31,4.626666667,8.7,9.896666667,1.073472544547564,0.10228529287194729,Below fold-change threshold
USP17L7,0.05,0.023333333,0.096666667,0.053333333,0.46666666,-1.0995356941608436,Downregulated
LSM7,125.1166667,106.4966667,252.26,227.6066667,0.851178899733268,-0.2324657072384427,Below fold-change threshold
SYNJ2BP-COX16,0.553333333,0.46,1.11,0.976666667,0.8313253017056177,-0.26651497369966226,Below fold-change threshold
RFNG,26.30666667,24.47666667,53.04666667,52.32333333,0.9304358844487538,-0.1040213560750194,Below fold-change threshold
POMGNT2,22.67666667,21.46333333,45.73,45.89,0.9464941934519339,-0.0793344395698932,Below fold-change threshold
TST,14.34666667,15.61333333,28.93,33.37,1.0882899623400812,0.12206299730138725,Below fold-change threshold
NAV1,8.466666667,9.466666667,17.08333333,20.24333333,1.1181102362158224,0.16106243272651627,Below fold-change threshold
PLN,0.016666667,0.033333333,0.036666667,0.073333333,1.9999999400000013,0.999999956719149,Below fold-change threshold
C22orf39,9.83,9.536666667,19.82666667,20.39,0.970159376093591,-0.0437063246881276,Below fold-change threshold
FAXC,1.53,1.46,3.076666667,3.123333333,0.9542483660130718,-0.06756328381263463,Below fold-change threshold
TOMM34,94.22666667,81.51666667,190.0466667,174.2766667,0.8651124946984183,-0.2090403494315888,Below fold-change threshold
SASH3,0.286666667,0.486666667,0.576666667,1.036666667,1.697674417793402,0.7635598034885144,Below fold-change threshold
ANO4,1.826666667,1.493333333,3.69,3.19,0.8175182478435186,-0.29067716148821826,Below fold-change threshold
ROBO2,0.003333333,0.006666667,0.003333333,0.02,2.00000030000003,1.0000002164042616,Upregulated
TCL1A,0.073333333,0.173333333,0.143333333,0.373333333,2.363636369834711,1.241008103287086,Upregulated
PTPN11,44.87,47.96,90.53666667,102.5433333,1.0688656117673279,0.09608047473787851,Below fold-change threshold
IL18R1,0.083333333,0.103333333,0.17,0.216666667,1.24000000096,0.31034012172907577,Below fold-change threshold
C1orf112,13.43333333,12.98,27.10333333,27.74666667,0.9662531019767377,-0.04952695433704617,Below fold-change threshold
FAM243B,0.133333333,0.116666667,0.27,0.246666667,0.8750000046875,-0.1926450702136724,Below fold-change threshold
STOM,41.30666667,42.53,83.33666667,90.93666667,1.029615881130599,0.042106211440929846,Below fold-change threshold
LDB3,0.163333333,0.22,0.33,0.466666667,1.3469387782590587,0.4296842781875208,Below fold-change threshold
TFAM,43.85,41.32,88.48666667,88.34,0.94230330672748,-0.085736588467036,Below fold-change threshold
IFITM10,0.626666667,0.896666667,1.263333333,1.92,1.430851063600611,0.5168735106479136,Below fold-change threshold
ENPP2,0.29,0.186666667,0.586666667,0.39,0.6436781620689656,-0.635588571214883,Below fold-change threshold
UHRF1BP1L,6.3,6.393333333,12.70666667,13.67666667,1.0148148147619047,0.021216485834477036,Below fold-change threshold
ZNF621,6.523333333,7.253333333,13.15666667,15.50666667,1.1119059785442977,0.15303480063095498,Below fold-change threshold
GAMT,51.34333333,43.27,103.5066667,92.53,0.8427579043590703,-0.24680984135049153,Below fold-change threshold
PPDPF,1116.626667,893.1533333,2251.736667,1909.173333,0.7998674576701651,-0.32216713739239167,Below fold-change threshold
IL23R,0.13,0.19,0.26,0.406666667,1.4615384615384615,0.5474877953024933,Below fold-change threshold
HOMEZ,1.656666667,1.686666667,3.343333333,3.61,1.018108651907825,0.02589153312686065,Below fold-change threshold
AKIRIN1,30.25333333,30.88,61.05,66.00666667,1.020713971024759,0.029578644475856185,Below fold-change threshold
ARL3,10.41,10.71666667,21.00666667,22.91666667,1.0294588539865515,0.041886168643475226,Below fold-change threshold
HHEX,14.17666667,15.19333333,28.6,32.48333333,1.0717140836887575,0.09992006898379593,Below fold-change threshold
FGF13,0.183333333,0.176666667,0.37,0.38,0.9636363672066116,-0.05343925361631237,Below fold-change threshold
RENBP,0.106666667,0.16,0.216666667,0.35,1.4999999953125,0.5849624962127342,Below fold-change threshold
RAC3,39.81333333,34.95333333,80.28666667,74.73,0.8779303415838857,-0.18782161963498073,Below fold-change threshold
MBIP,13.92333333,14.32333333,28.07333333,30.62333333,1.0287287527001985,0.040862633620791435,Below fold-change threshold
TAS2R43,0.0,0.023333333,0.0,0.05,,,Below fold-change threshold
PPAT,8.33,8.366666667,16.80666667,17.9,1.0044017607442979,0.006336462808908652,Below fold-change threshold
REN,0.05,0.123333333,0.1,0.263333333,2.46666666,1.3025627661212555,Upregulated
MTRNR2L10,124.3566667,97.80666667,250.75,209.1266667,0.7865011926216257,-0.34647914159477866,Below fold-change threshold
RIPK3,0.02,0.06,0.04,0.12,3.0,1.584962500721156,Upregulated
MOBP,0.043333333,0.056666667,0.093333333,0.12,1.307692325443787,0.3870231426933428,Below fold-change threshold
FAIM,18.37,16.37333333,37.05333333,35.0,0.8913082923244421,-0.16600356675603445,Below fold-change threshold
TNFRSF10B,19.59,21.1,39.51,45.10666667,1.0770801429300665,0.1071256013269607,Below fold-change threshold
TRMT5,8.066666667,8.453333333,16.27333333,18.07666667,1.0479338842128954,0.06754769786094637,Below fold-change threshold
MAGED4B,0.273333333,0.553333333,0.546666667,1.18,2.0243902451516953,1.0174874276191317,Upregulated
TIMM10,48.7,35.65333333,98.21666667,76.19666667,0.7321013004106777,-0.44988480773238954,Below fold-change threshold
CLEC7A,0.41,0.346666667,0.826666667,0.746666667,0.845528456097561,-0.2420747858109409,Below fold-change threshold
FSCN3,0.05,0.033333333,0.103333333,0.07,0.66666666,-0.5849625151481067,Below fold-change threshold
PLXDC1,0.376666667,0.446666667,0.766666667,0.956666667,1.185840707800141,0.24591022784250152,Below fold-change threshold
SFRP2,0.01,0.0,0.02,0.0,0.0,,Below fold-change threshold
EFCAB9,0.083333333,0.053333333,0.166666667,0.113333333,0.63999999856,-0.6438561930207886,Below fold-change threshold
RRP9,19.40333333,16.18666667,39.13333333,34.60666667,0.8342209245549256,-0.26149859544729537,Below fold-change threshold
ROGDI,25.84,23.18333333,52.12666667,49.55333333,0.8971878223684211,-0.15651805619291234,Below fold-change threshold
AKAP17A,18.3,20.06,36.91666667,42.87666667,1.096174863387978,0.13247795744077565,Below fold-change threshold
PAK2,29.24333333,30.94333333,59.01666667,66.14333333,1.0581329077918766,0.08152084991843125,Below fold-change threshold
PSMG2,51.05,52.7,102.9866667,112.6866667,1.0323212536728699,0.04589200075941331,Below fold-change threshold
LUC7L2,34.53,35.53,69.68333333,75.96666667,1.0289603243556327,0.04118735447783539,Below fold-change threshold
TAS1R1,0.053333333,0.063333333,0.11,0.14,1.1875000011718753,0.24792751486729803,Below fold-change threshold
ABL1,16.71666667,17.98666667,33.73333333,38.44666667,1.0759720837336049,0.10564064742841249,Below fold-change threshold
NFKB1,7.383333333,8.466666667,14.89333333,18.1,1.1467268623994007,0.19752179833907943,Below fold-change threshold
MSL1,35.77333333,38.49,72.18,82.29,1.0759411107972365,0.10559911740590319,Below fold-change threshold
DRC1,0.076666667,0.036666667,0.153333333,0.083333333,0.4782608718336484,-1.0641303305768932,Downregulated
MEP1B,0.083333333,0.056666667,0.173333333,0.116666667,0.68000000672,-0.5563933342671636,Below fold-change threshold
TENT5A,0.633333333,0.603333333,1.28,1.283333333,0.9526315789224377,-0.0700097212854984,Below fold-change threshold
SAA2,0.723333333,0.633333333,1.46,1.346666667,0.8755760368090213,-0.1916956242080081,Below fold-change threshold
PSORS1C2,0.37,0.446666667,0.75,0.953333333,1.2072072081081082,0.2716733251843047,Below fold-change threshold
GPBAR1,0.136666667,0.08,0.28,0.17,0.585365852230815,-0.7725895074156958,Below fold-change threshold
ZNF345,0.873333333,1.186666667,1.76,2.533333333,1.3587786268544955,0.44231043038484563,Below fold-change threshold
HTRA3,8.936666667,8.9,18.01666667,19.02666667,0.9958970533011601,-0.005931477461456808,Below fold-change threshold
GYS2,0.006666667,0.026666667,0.013333333,0.056666667,3.9999998500000076,1.9999999458989377,Upregulated
NEFH,0.02,0.026666667,0.036666667,0.06,1.33333335,0.4150375173125317,Below fold-change threshold
GJB7,0.033333333,0.0,0.063333333,0.0,0.0,,Below fold-change threshold
ROCK2,16.3,19.44333333,32.89,41.57,1.192842535582822,0.2544036087268355,Below fold-change threshold
LOC105376731,0.036666667,0.063333333,0.073333333,0.136666667,1.7272727024793393,0.7884958740977472,Below fold-change threshold
PXDN,41.23,44.52,83.19333333,95.17666667,1.0797962648556878,0.11075913145389492,Below fold-change threshold
EYS,0.006666667,0.003333333,0.006666667,0.003333333,0.49999992500000373,-1.0000002164042616,Downregulated
ATG5,13.63,13.64666667,27.51,29.17,1.0012227931034483,0.0017630398494375308,Below fold-change threshold
ANK3,0.186666667,0.23,0.383333333,0.493333333,1.2321428549426021,0.3011695321443239,Below fold-change threshold
UBR7,15.26333333,16.04333333,30.80333333,34.30333333,1.0511028608978168,0.07190385830664334,Below fold-change threshold
RBBP5,11.24333333,11.52,22.69333333,24.63,1.0246071749257655,0.03507089957306055,Below fold-change threshold
TNFSF10,0.103333333,0.213333333,0.216666667,0.453333333,2.0645161324661814,1.045803692012769,Upregulated
IL16,0.176666667,0.38,0.366666667,0.806666667,2.150943392168031,1.1049695568794764,Upregulated
H2AW,6.19,4.923333333,12.49,10.53333333,0.7953688744749596,-0.33030398926830895,Below fold-change threshold
ABCB11,0.03,0.016666667,0.06,0.04,0.5555555666666667,-0.8479968777010494,Below fold-change threshold
BRD7,36.19,37.71333333,73.01333333,80.62666667,1.0420926590218291,0.05948356242256539,Below fold-change threshold
NADSYN1,9.896666667,10.75333333,19.97,22.98666667,1.0865611313207626,0.11976934467318671,Below fold-change threshold
ETAA1,9.73,11.39,19.63,24.34666667,1.1706063720452209,0.2272560369270002,Below fold-change threshold
WDR35,7.053333333,7.83,14.23333333,16.74,1.1101134216025572,0.15070708596635124,Below fold-change threshold
FUT1,1.386666667,1.306666667,2.8,2.796666667,0.9423076923215606,-0.08572987400465121,Below fold-change threshold
ARL2BP,31.13666667,28.63666667,62.81666667,61.22333333,0.9197088106284436,-0.12075093367303652,Below fold-change threshold
DHDDS,10.71,10.48666667,21.60666667,22.42,0.9791472147525676,-0.030402309597144763,Below fold-change threshold
TEP1,1.496666667,1.64,3.016666667,3.503333333,1.0957683739207642,0.1319428702767799,Below fold-change threshold
NCOA5,27.00333333,25.57666667,54.48,54.67,0.9471670166580876,-0.07830925223587926,Below fold-change threshold
FASTKD5,19.04333333,17.32333333,38.41333333,37.02666667,0.9096796779117241,-0.13656947094111893,Below fold-change threshold
DALRD3,20.01,18.17333333,40.36666667,38.84666667,0.9082125602198899,-0.13889810608630562,Below fold-change threshold
ACOT11,2.556666667,2.31,5.15,4.94,0.9035202084871552,-0.1463712255538154,Below fold-change threshold
RNF157,8.55,11.08333333,17.24333333,23.69,1.2962962959064326,0.3743955143476045,Below fold-change threshold
CDA,0.766666667,0.733333333,1.553333333,1.566666667,0.9565217382797733,-0.06413033870274464,Below fold-change threshold
SUSD6,5.283333333,5.74,10.65666667,12.26666667,1.0864353312988289,0.11960230246109632,Below fold-change threshold
EIF3A,34.83666667,37.72666667,70.30666667,80.68,1.0829585685500949,0.11497804988004748,Below fold-change threshold
DIO3,0.173333333,0.246666667,0.34,0.523333333,1.4230769277366864,0.509013652211859,Below fold-change threshold
ME3,0.926666667,1.18,1.87,2.52,1.273381294505978,0.3486644768405349,Below fold-change threshold
IREB2,12.68,13.44,25.58,28.73,1.0599369085173502,0.08397839263935314,Below fold-change threshold
NDUFB4,123.7133333,105.61,249.52,225.7966667,0.8536670800381708,-0.22825454918888916,Below fold-change threshold
CFAP97D2,0.016666667,0.013333333,0.033333333,0.026666667,0.7999999640000007,-0.3219281598086393,Below fold-change threshold
QPCT,8.223333333,10.96,16.59333333,23.43666667,1.332792865882967,0.41445258344003977,Below fold-change threshold
HSPA13,15.62333333,16.38333333,31.52333333,35.02333333,1.0486451888305195,0.06852662176319735,Below fold-change threshold
LOC105372798,0.13,0.1,0.256666667,0.22,0.7692307692307693,-0.3785116232537297,Below fold-change threshold
LYL1,0.646666667,0.48,1.293333333,1.02,0.742268040854501,-0.42998784148847247,Below fold-change threshold
FBXO15,0.146666667,0.12,0.296666667,0.263333333,0.818181816322314,-0.28950662047383735,Below fold-change threshold
MAFA,5.62,6.21,11.34,13.28,1.104982206405694,0.14402313799955538,Below fold-change threshold
CNN2,92.1,94.38666667,185.7766667,201.7533333,1.0248280854505971,0.03538191844352792,Below fold-change threshold
GRAMD1B,5.92,8.213333333,11.93666667,17.55333333,1.3873873873310811,0.4723706742862445,Below fold-change threshold
ZNF683,0.123333333,0.396666667,0.25,0.846666667,3.216216227611395,1.6853644027905181,Upregulated
MINDY4,0.746666667,0.616666667,1.503333333,1.32,0.8258928572205835,-0.2759734614055172,Below fold-change threshold
CPSF7,58.89,59.49,118.7766667,127.18,1.0101884870096791,0.01462450476267687,Below fold-change threshold
DSE,21.69666667,22.70666667,43.79333333,48.54666667,1.0465509294751036,0.06564252077978847,Below fold-change threshold
CCDC93,7.0,7.586666667,14.11666667,16.21333333,1.0838095238571428,0.11611122981648415,Below fold-change threshold
PTPRG,2.336666667,2.716666667,4.723333333,5.81,1.1626248216601107,0.21738561507902943,Below fold-change threshold
TAS2R5,0.106666667,0.126666667,0.223333333,0.266666667,1.1874999994140625,0.24792751273172936,Below fold-change threshold
SEC31B,1.513333333,1.733333333,3.05,3.71,1.145374449371228,0.19581932577787248,Below fold-change threshold
ADGRG1,6.996666667,7.88,14.11333333,16.84666667,1.1262505954680204,0.1715278688166456,Below fold-change threshold
FAM217B,8.353333333,9.473333333,16.86,20.25333333,1.134078212295853,0.181520139927726,Below fold-change threshold
N4BP3,1.72,2.073333333,3.466666667,4.43,1.205426356395349,0.269543514475404,Below fold-change threshold
ECT2,46.70666667,49.71666667,94.24,106.3033333,1.064444761628287,0.09010108441427861,Below fold-change threshold
THOP1,17.45333333,15.67,35.20333333,33.49333333,0.8978227656412955,-0.1554974164759704,Below fold-change threshold
TRIM47,19.07,17.68333333,38.45,37.79333333,0.9272854394336655,-0.10891459350373525,Below fold-change threshold
SLC37A4,15.14,17.19666667,30.54,36.76333333,1.135843241083223,0.18376374072543203,Below fold-change threshold
WDR91,2.133333333,2.273333333,4.3,4.866666667,1.065625000010254,0.09169983415069256,Below fold-change threshold
ERMAP,2.78,2.693333333,5.61,5.76,0.9688249399280576,-0.045692090871420135,Below fold-change threshold
RPL39,475.6133333,416.4033333,959.2733333,890.1566667,0.8755081158276686,-0.1918075426019601,Below fold-change threshold
POFUT1,44.72666667,44.54333333,90.23333333,95.23333333,0.9959010283204724,-0.005925719106026785,Below fold-change threshold
RFX7,8.966666667,10.55,18.09,22.54666667,1.1765799256068186,0.23459932681808535,Below fold-change threshold
IFNA1,0.0,0.02,0.0,0.043333333,,,Below fold-change threshold
LMBR1,14.27666667,14.01333333,28.80333333,29.97,0.9815549843610659,-0.026859008608877966,Below fold-change threshold
QPRT,53.43,58.97,107.7866667,126.0733333,1.1036870671907169,0.14233117699914055,Below fold-change threshold
NR4A1,10.95,14.3,22.08333333,30.55666667,1.305936073059361,0.38508427717721627,Below fold-change threshold
EIF5A,1169.58,918.5166667,2358.87,1963.383333,0.7853388966124591,-0.3486127415781081,Below fold-change threshold
TMEM233,0.05,0.03,0.1,0.066666667,0.6,-0.7369655941662062,Below fold-change threshold
PRSS16,1.32,1.4,2.656666667,2.996666667,1.0606060606060606,0.08488889758651294,Below fold-change threshold
CALM1,50.58666667,48.02,102.0466667,102.6533333,0.9492619925573761,-0.07512177455496716,Below fold-change threshold
SLC39A7,61.63,59.22,124.3166667,126.6166667,0.9608956676943047,-0.05754830059105586,Below fold-change threshold
CTNNBIP1,12.16666667,12.60666667,24.53,26.94666667,1.0361643835517358,0.051252899281224173,Below fold-change threshold
TNFSF12,3.44,3.986666667,6.926666667,8.52,1.1589147287790698,0.21277441889547757,Below fold-change threshold
DRGX,0.0,0.023333333,0.0,0.05,,,Below fold-change threshold
GNAT1,0.05,0.01,0.103333333,0.026666667,0.19999999999999998,-2.3219280948873626,Downregulated
ZNF517,4.293333333,4.71,8.656666667,10.06666667,1.0970496895261685,0.133628872331333,Below fold-change threshold
AHRR,8.393333333,10.04,16.92666667,21.47,1.196187450404932,0.2584434870102068,Below fold-change threshold
INSR,3.846666667,4.433333333,7.76,9.483333333,1.1525129980803714,0.2047830215095792,Below fold-change threshold
